Economy ISO3,Economy Name,Indicator ID,Indicator,Attribute 1,Attribute 2,Attribute 3,Partner,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
HKG,"Hong Kong SAR, China",YALE.EPI.OCP,Environmental Performance Index: Ocean Plastics,-,-,-,-,26.45,26.32,26.19,26.06,25.93,25.8,25.78,25.77,25.75,25.73,25.71,25.67,25.63,25.6,25.56,25.52,25.94,26.35,26.76,27.18,27.59,28.92,30.25,31.58,32.9,34.23,34.23,34.23
HKG,"Hong Kong SAR, China",YALE.EPI.PAR,Environmental Performance Index: Protected Areas Representativeness Index,-,-,-,-,5.5,5.5,5.5,5.5,5.5,5.5,5.26,5.03,4.79,4.55,4.31,5.16,6.01,6.86,7.7,8.55,8.55,8.66,8.66,8.9,8.9,9.46,9.46,9.46,9.46,9.46,9.46,9.46
HKG,"Hong Kong SAR, China",YALE.EPI.REC,Environmental Performance Index: Recycling,-,-,-,-,32.68,32.71,32.74,32.77,32.8,32.83,32.92,33.01,33.11,33.2,33.29,33.36,33.43,33.5,33.57,33.64,33.72,33.79,33.87,33.94,34.02,34.08,34.14,34.19,34.25,34.31,34.31,34.31
HKG,"Hong Kong SAR, China",YALE.EPI.RMS,Environmental Performance Index: Marine Trophic Index,-,-,-,-,17.12,17.12,17.12,17.12,17.12,17.12,17.12,17.12,17.12,17.12,17.12,17.12,17.12,17.12,17.12,17.12,17.12,17.12,17.12,17.12,17.12,17.12,17.12,17.12,17.12,17.12,17.12,17.12
HKG,"Hong Kong SAR, China",YALE.EPI.SDA,Environmental Performance Index: Adjusted emissions growth rate for sulfer dioxide,-,-,-,-,96.35,96.35,96.35,96.35,96.35,100,100,100,99.61,80.91,67.18,60.31,60.58,52.09,38.96,53.36,57.47,62.68,60.64,58.85,66.13,71.04,74.24,80.95,83.87,83.87,83.87,83.87
HKG,"Hong Kong SAR, China",YALE.EPI.SHI,Environmental Performance Index: Species Habitat Index,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HKG,"Hong Kong SAR, China",YALE.EPI.SOE,Environmental Performance Index: SO2 exposure,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HKG,"Hong Kong SAR, China",YALE.EPI.TBG,Environmental Performance Index: Terrestrial biome protection (global weights),-,-,-,-,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
HKG,"Hong Kong SAR, China",YALE.EPI.TBN,Environmental Performance Index: Terrestrial biome protection (national weights),-,-,-,-,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
HKG,"Hong Kong SAR, China",YALE.EPI.TCL,Environmental Performance Index: Tree cover loss,-,-,-,-,45.3,45.3,45.3,45.3,45.3,45.3,45.3,45.3,45.3,45.3,45.3,45.3,43.52,41.42,38.77,38.48,38.84,40.09,42.01,44.5,43.07,39.93,34.65,28.5,28.5,26.99,26.99,26.99
HKG,"Hong Kong SAR, China",YALE.EPI.VOE,Environmental Performance Index: VOC exposure,-,-,-,-,33.33,33.33,33.33,33.33,33.33,33.33,33.33,33.33,33.33,30.08,36.78,33.07,33.06,34.19,32.1,35.42,32.98,35.12,34.98,33.93,33.63,34.79,35.48,35.07,35.11,35.11,35.11,35.11
HKG,"Hong Kong SAR, China",YALE.EPI.WTL,Environmental Performance Index: Wetland loss,-,-,-,-,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,24.23,17.44,1.68,1.68,1.68,2.72,0,0,0
HKG,"Hong Kong SAR, China",YALE.EPI.WWT,Environmental Performance Index: Wastewater treatment,-,-,-,-,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95
HND,Honduras,YALE.EPI.ACD,Environmental Performance Index: Acidification,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.1
HND,Honduras,YALE.EPI.AGR,Environmental Performance Index: Agriculture,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.2
HND,Honduras,YALE.EPI.AIR,Environmental Performance Index: Air Quality,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.3
HND,Honduras,YALE.EPI.BCA,Environmental Performance Index: Adjusted emissions growth rate for black carbon,-,-,-,-,53.64,53.64,53.64,53.64,53.64,61.82,66.94,69.32,66.46,62.01,56.55,50.92,33.17,14.9,18.62,25.01,27.01,27.96,28.49,33.16,29.55,31.03,30.63,32.58,39.49,39.49,39.49,39.49
HND,Honduras,YALE.EPI.BDH,Environmental Performance Index: Biodiversity & Habitat,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.7
HND,Honduras,YALE.EPI.BHV,Environmental Performance Index: Biodiversity Habitat Index,-,-,-,-,44.29,44.29,44.29,44.29,44.29,44.29,44.29,44.29,44.29,44.29,44.29,44.29,44.29,44.29,44.29,44.29,44.29,44.29,44.29,44.29,44.29,44.29,44.29,44.29,44.29,44.29,44.29,44.29
HND,Honduras,YALE.EPI.CCH,Environmental Performance Index: Climate Change,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,35
HND,Honduras,YALE.EPI.CDA,Environmental Performance Index: Adjusted emissions growth rate for carbon dioxide,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,4.23,5.36,5.12,12.94,22.44,26.71,30.98,32.48,32.56,29.52,35.49,32.98,30.4,28.07,28.07,28.07,28.07
HND,Honduras,YALE.EPI.CHA,Environmental Performance Index: Adjusted emissions growth rate for methane,-,-,-,-,65.02,65.02,65.02,65.02,65.02,65.35,60.56,49.47,40.43,29.64,20.49,13.77,8.37,5.83,10.45,16.09,23.12,28.42,27.85,28.73,28.16,29.4,30.86,32.02,32.28,32.28,32.28,32.28
HND,Honduras,YALE.EPI.COE,Environmental Performance Index: CO exposure,-,-,-,-,47.14,47.14,47.14,47.14,47.14,47.14,47.14,47.14,47.14,57.37,44.73,54.02,52.58,55.74,54.83,55.68,49.98,57.78,51.94,54.8,55.99,51.55,55.7,55.88,52.61,52.61,52.61,52.61
HND,Honduras,YALE.EPI.ECO,Environmental Performance Index: Ecosystem Vitality,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.9
HND,Honduras,YALE.EPI.ECS,Environmental Performance Index: Ecosystem Services,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.7
HND,Honduras,YALE.EPI.EPI,Environmental Performance Index,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.5
HND,Honduras,YALE.EPI.FSH,Environmental Performance Index: Fisheries,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.8
HND,Honduras,YALE.EPI.FSS,Environmental Performance Index: Fish Stock Status,-,-,-,-,100,26.66,23.44,24.83,23.98,25.04,26.34,32.68,40.67,54.35,38.18,26.34,23.37,14.02,18.44,21.55,23.77,23.34,24.58,27.39,33,37.16,38.55,40.07,40.07,40.07,40.07,40.07
HND,Honduras,YALE.EPI.FTD,Environmental Performance Index: Fish caught by trawling,-,-,-,-,7.54,7.65,13.04,17.06,13.07,16.17,23.67,43.55,40.3,37.05,33.8,30.2,30.2,30.2,30.2,30.2,30.2,30.2,30.2,30.2,30.2,30.2,30.2,30.2,30.2,30.2,30.2,30.2
HND,Honduras,YALE.EPI.GHN,Environmental Performance Index: Projected GHG Emissions in 2050,-,-,-,-,47.16,47.16,47.16,47.16,47.16,46.37,45.4,44.65,42.69,41.39,39.87,40.1,38.88,38.66,39.45,40.5,40.76,41.53,41.3,41.28,40.33,41.04,40.47,39.91,39.08,39.08,39.08,39.08
HND,Honduras,YALE.EPI.GHP,Environmental Performance Index: Greenhouse gas emissions per capita,-,-,-,-,77.57,78.44,78.44,77.42,79.93,78.85,77.88,77.69,74.21,73.78,72.83,75.09,72.33,73.25,74.02,74.55,73.16,73.07,72.8,73.1,72.2,73.1,72.86,72.26,70.98,70.98,70.98,70.98
HND,Honduras,YALE.EPI.GIB,Environmental Performance Index: Greenhouse gas intensity growth rate,-,-,-,-,39.63,39.63,39.63,39.63,39.63,40.79,36.08,33,30.42,26.21,22.55,27.21,29.2,32.24,36.16,42.55,44.79,47.98,44.04,41.1,36.15,40.48,41.68,44.66,43.05,43.05,43.05,43.05
HND,Honduras,YALE.EPI.GRL,Environmental Performance Index: Grassland loss,-,-,-,-,83.27,83.27,83.27,88.57,100,100,100,100,100,100,67.35,67.35,67.35,67.35,67.35,100,100,100,100,100,83.24,58.96,58.96,58.96,58.96,59.79,59.79,59.79
HND,Honduras,YALE.EPI.H2O,Environmental Performance Index: Sanitation & Drinking Water,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.8
HND,Honduras,YALE.EPI.HAD,Environmental Performance Index: Household solid fuels,-,-,-,-,13.38,13.46,13.83,14.22,14.62,15.02,15.33,15.67,15.97,16.22,16.5,16.76,17.01,17.2,17.3,17.3,17.17,17.05,17.34,17.7,18.02,18.34,18.67,19.04,19.48,19.48,19.48,19.48
HND,Honduras,YALE.EPI.HLT,Environmental Performance Index: Environmental Health,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,30
HND,Honduras,YALE.EPI.HMT,Environmental Performance Index: Heavy Metals,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.2
HND,Honduras,YALE.EPI.LCB,Environmental Performance Index: Growth rate in carbon dioxide emissions from land cover,-,-,-,-,47.53,47.53,47.53,47.53,47.53,47.53,47.53,47.53,47.53,47.53,47.53,47.53,47.53,47.53,47.53,47.53,42.03,51.41,53.37,56.86,56.39,35.81,27.68,27.68,27.68,27.68,27.68,27.68
HND,Honduras,YALE.EPI.MPA,Environmental Performance Index: Marine protected areas,-,-,-,-,2.42,2.42,2.42,2.42,2.42,3.09,3.09,3.09,3.09,8.87,8.87,8.87,8.87,8.87,8.87,8.87,39.53,39.53,39.53,39.74,39.74,39.74,39.74,43.83,43.83,43.83,43.83,43.83
HND,Honduras,YALE.EPI.MSW,Environmental Performance Index: Controlled solid waste,-,-,-,-,35.26,35.26,35.26,35.26,35.26,35.26,35.26,35.26,35.26,35.26,35.26,35.26,35.26,35.26,35.26,35.26,35.26,35.26,35.26,35.26,35.26,35.26,35.26,35.26,35.26,35.26,35.26,35.26
HND,Honduras,YALE.EPI.NDA,Environmental Performance Index: Adjusted emissions growth rate for nitrous oxide,-,-,-,-,43.9,43.9,43.9,43.9,43.9,36.82,34.91,48.08,47.44,53.4,41.19,41.86,37.33,41.42,45.98,44.97,40.68,57.04,54.7,56.79,52.78,46.6,39.82,41.77,44,44,44,44
HND,Honduras,YALE.EPI.NOE,Environmental Performance Index: NOx exposure,-,-,-,-,33.76,33.76,33.76,33.76,33.76,33.76,33.76,33.76,33.76,36.99,31.89,33.85,33.45,33.87,33.53,35.37,31.63,34.42,32.81,33.38,34.58,33.28,33.31,33.31,31.69,31.69,31.69,31.69
HND,Honduras,YALE.EPI.NXA,Environmental Performance Index: Adjusted emissions growth rate for nitrous oxides,-,-,-,-,0,0,0,0,0,0,0,5.6,14.26,14.74,7.44,17.25,14.4,10.17,21.04,34.19,38.91,50.62,59.55,52.37,40.59,44.17,37.38,33.41,35.64,35.64,35.64,35.64
HND,Honduras,YALE.EPI.OCP,Environmental Performance Index: Ocean Plastics,-,-,-,-,29.63,29.39,29.15,28.91,28.67,28.43,28.17,27.92,27.67,27.42,27.17,26.96,26.76,26.56,26.35,26.15,26.37,26.59,26.81,27.03,27.24,28.35,29.45,30.56,31.66,32.77,32.77,32.77
HND,Honduras,YALE.EPI.OZD,Environmental Performance Index: Ozone exposure,-,-,-,-,36.52,35.5,38.6,37.58,34.45,36.07,33.14,34.16,32.57,38.03,42.05,41.3,42.97,44.48,48.07,45.23,40.89,31.76,33.73,36.23,42.21,41.45,43.72,38.27,38.07,38.07,38.07,38.07
HND,Honduras,YALE.EPI.PAR,Environmental Performance Index: Protected Areas Representativeness Index,-,-,-,-,40.37,40.37,40.37,40.37,40.37,40.37,41.11,41.84,42.58,43.31,44.05,45.34,46.64,47.93,49.22,50.51,50.51,52.05,52.05,52.36,52.36,52.36,53.31,54.27,55.22,56.17,56.17,56.17
HND,Honduras,YALE.EPI.PBD,Environmental Performance Index: Lead exposure,-,-,-,-,19.67,18.92,18.85,18.76,18.65,18.59,18.55,18.5,18.52,18.54,18.82,19.15,19.48,19.52,19.32,18.79,17.7,16.25,16.71,17.29,17.82,18.41,19.02,19.63,20.22,20.22,20.22,20.22
HND,Honduras,YALE.EPI.PCC,Environmental Performance Index: Climate Change Policy Objective,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,35
HND,Honduras,YALE.EPI.PMD,Environmental Performance Index: PM2.5 exposure,-,-,-,-,54.28,52.65,50.99,49.17,47.59,46.68,46.03,45.57,45.14,44.72,44.61,44.66,44.82,44.84,44.48,43.65,41.75,39,37.7,36.92,36.84,38.77,40.77,40.75,39.64,39.64,39.64,39.64
HND,Honduras,YALE.EPI.REC,Environmental Performance Index: Recycling,-,-,-,-,9.47,9.48,9.49,9.51,9.52,9.53,9.58,9.62,9.67,9.71,9.76,9.79,9.82,9.86,9.89,9.92,9.96,10.01,10.05,10.1,10.14,10.17,10.2,10.23,10.26,10.29,10.29,10.29
HND,Honduras,YALE.EPI.RMS,Environmental Performance Index: Marine Trophic Index,-,-,-,-,10.83,10.83,10.83,10.83,10.83,10.83,10.83,10.83,10.83,10.83,10.83,10.83,10.83,10.83,10.83,10.83,10.83,10.83,10.83,10.83,10.83,10.83,10.83,10.83,10.83,10.83,10.83,10.83
HND,Honduras,YALE.EPI.SDA,Environmental Performance Index: Adjusted emissions growth rate for sulfer dioxide,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.77,31.69,41.38,51.91,58.92,58.84,55.84,65.44,64.35,62.46,66.51,66.51,66.51,66.51
HND,Honduras,YALE.EPI.SHI,Environmental Performance Index: Species Habitat Index,-,-,-,-,100,100,100,100,100,100,100,95.84,92.57,88.56,83.51,78.9,71.92,66.86,59.14,52.45,44.13,38.78,31.5,24.67,24.67,24.67,24.67,24.67,24.67,24.67,24.67,24.67
HND,Honduras,YALE.EPI.SNM,Environmental Performance Index: Sustainable Nitrogen Management Index,-,-,-,-,17.72,23.45,18.88,17.28,14.27,14.66,15.51,23.56,21.27,18.45,18.72,18.74,21.32,25.7,25.03,25.25,21.68,22.77,21.98,23.51,27.53,27.53,27.53,27.53,27.53,27.53,27.53,27.53
HND,Honduras,YALE.EPI.SOE,Environmental Performance Index: SO2 exposure,-,-,-,-,49.69,49.69,49.69,49.69,49.69,49.69,49.69,49.69,49.69,52.13,49.79,52.07,51.41,51.91,52.48,52.71,51.76,54.03,52.95,54.36,56.05,53.36,54.98,56.04,54.46,54.46,54.46,54.46
HND,Honduras,YALE.EPI.SPI,Environmental Performance Index: Species Protection Index,-,-,-,-,44.44,44.44,44.44,44.44,45.17,45.41,45.44,45.44,45.44,45.44,46.4,47.19,47.19,47.19,47.19,48.03,48.03,49.33,49.49,49.51,49.52,50.26,50.26,50.42,50.98,50.98,50.98,50.98
HND,Honduras,YALE.EPI.SPU,Environmental Performance Index: Sustainable Pesticide Use,-,-,-,-,20.89,20.89,20.89,20.89,20.89,20.89,20.89,20.89,20.89,20.89,20.89,20.89,20.89,20.89,20.89,20.89,20.89,20.89,20.89,20.89,20.89,20.89,20.89,20.89,20.89,20.89,20.89,20.89
HND,Honduras,YALE.EPI.TBG,Environmental Performance Index: Terrestrial biome protection (global weights),-,-,-,-,58.15,58.15,58.15,58.15,58.15,62.38,62.38,62.38,62.38,62.38,62.38,64.17,67.96,67.96,67.96,67.96,68.76,68.76,75.32,75.66,75.66,75.68,77.87,77.87,77.89,77.9,77.9,77.9
HND,Honduras,YALE.EPI.TBN,Environmental Performance Index: Terrestrial biome protection (national weights),-,-,-,-,64.64,64.64,64.64,64.64,64.64,68.53,68.53,68.53,68.53,68.53,68.53,69.62,71.75,71.75,71.75,71.75,72.2,72.2,75.92,76.21,76.21,76.22,77.45,77.45,77.47,77.47,77.47,77.47
HND,Honduras,YALE.EPI.TCL,Environmental Performance Index: Tree cover loss,-,-,-,-,15.32,15.32,15.32,15.32,15.32,15.32,15.32,15.32,15.32,15.32,15.32,15.32,14.71,14.19,12.97,12.72,12.25,12.69,12.67,12.39,12.2,7.61,5.61,4.91,4.43,3.61,3.61,3.61
HND,Honduras,YALE.EPI.USD,Environmental Performance Index: Unsafe sanitation,-,-,-,-,12.11,13.17,14.16,15.19,16.42,17.81,19.05,20.27,21.41,22.41,23.05,23.73,24.44,25.25,26.14,26.71,27.26,28.09,28.74,29.51,30.3,30.98,31.59,32.37,33.16,33.16,33.16,33.16
HND,Honduras,YALE.EPI.UWD,Environmental Performance Index: Unsafe drinking water,-,-,-,-,12.91,13.99,14.94,15.87,16.96,18.15,19.13,20,20.78,21.52,22.09,22.71,23.37,24.08,24.88,25.33,25.74,26.46,27.02,27.71,28.4,29,29.52,30.22,30.94,30.94,30.94,30.94
HND,Honduras,YALE.EPI.VOE,Environmental Performance Index: VOC exposure,-,-,-,-,4.51,4.51,4.51,4.51,4.51,4.51,4.51,4.51,4.51,5.13,3.51,4.51,3.21,5.73,2.55,3.23,0.49,0.65,0,0,0,0,0,0,0,0,0,0
HND,Honduras,YALE.EPI.WMG,Environmental Performance Index: Waste Management,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.4
HND,Honduras,YALE.EPI.WRS,Environmental Performance Index: Water Resources,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1
HND,Honduras,YALE.EPI.WTL,Environmental Performance Index: Wetland loss,-,-,-,-,9.49,9.49,9.49,9.41,8.63,27.35,19.34,20.46,14.85,16.37,16.29,21.43,22.49,46.89,46.89,49.03,49.1,45.16,55.89,55.89,55.89,55.89,100,100,100,100,100,100
HND,Honduras,YALE.EPI.WWT,Environmental Performance Index: Wastewater treatment,-,-,-,-,3.15,3.15,3.15,3.15,3.15,3.15,3.15,3.15,3.15,3.15,3.15,3.15,3.15,3.15,3.15,3.15,3.15,3.15,3.15,3.15,3.15,3.15,3.15,3.15,3.15,3.15,3.15,3.15
HRV,Croatia,YALE.EPI.ACD,Environmental Performance Index: Acidification,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,100
HRV,Croatia,YALE.EPI.AGR,Environmental Performance Index: Agriculture,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.9
HRV,Croatia,YALE.EPI.AIR,Environmental Performance Index: Air Quality,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.8
HRV,Croatia,YALE.EPI.BCA,Environmental Performance Index: Adjusted emissions growth rate for black carbon,-,-,-,-,54.43,54.43,54.43,54.43,54.43,47.76,42.85,51.04,46.02,49.72,48.36,50.05,51.24,54.56,59.61,71.42,82.89,100,100,93.77,77.91,89.87,100,100,100,100,100,100
HRV,Croatia,YALE.EPI.BDH,Environmental Performance Index: Biodiversity & Habitat,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.5
HRV,Croatia,YALE.EPI.BHV,Environmental Performance Index: Biodiversity Habitat Index,-,-,-,-,33.5,33.5,33.5,33.5,33.5,33.5,33.5,33.5,33.5,33.5,33.5,33.5,33.5,33.5,33.5,33.5,33.5,33.5,33.5,33.5,33.5,33.5,33.5,33.5,33.5,33.5,33.5,33.5
HRV,Croatia,YALE.EPI.CCH,Environmental Performance Index: Climate Change,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.6
HRV,Croatia,YALE.EPI.CDA,Environmental Performance Index: Adjusted emissions growth rate for carbon dioxide,-,-,-,-,30,30,30,30,30,30,30,30,30,30,30.96,33.98,32.92,33.86,39.5,48.02,52.89,57.7,57.14,53.21,51.22,56.6,56.3,58.57,56.12,56.12,56.12,56.12
HRV,Croatia,YALE.EPI.CHA,Environmental Performance Index: Adjusted emissions growth rate for methane,-,-,-,-,38.35,38.35,38.35,38.35,38.35,38.35,38.35,38.35,38.35,38.35,32.1,25,18.87,19.95,20.59,26.82,31.86,42.37,50.48,51.43,52.45,54.48,59.55,67.95,70.06,70.06,70.06,70.06
HRV,Croatia,YALE.EPI.COE,Environmental Performance Index: CO exposure,-,-,-,-,29.86,29.86,29.86,29.86,29.86,29.86,29.86,29.86,29.86,34.36,33.1,36.21,37.02,39.49,42.33,42.37,40.54,42.41,44.27,46.24,42.32,45.46,46.24,48.63,50.33,50.33,50.33,50.33
HRV,Croatia,YALE.EPI.ECO,Environmental Performance Index: Ecosystem Vitality,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.6
HRV,Croatia,YALE.EPI.ECS,Environmental Performance Index: Ecosystem Services,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.4
HRV,Croatia,YALE.EPI.EPI,Environmental Performance Index,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.2
HRV,Croatia,YALE.EPI.FGA,Environmental Performance Index: Adjusted emissions growth rate for F-gases,-,-,-,-,100,100,100,100,100,100,100,100,100,100,100,100,100,85.33,72.13,61.72,53.46,60.55,65.07,68.93,71.5,73.37,74.24,74.1,74.61,74.61,74.61,74.61
HRV,Croatia,YALE.EPI.FSH,Environmental Performance Index: Fisheries,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,26
HRV,Croatia,YALE.EPI.FSS,Environmental Performance Index: Fish Stock Status,-,-,-,-,44.27,37.67,33.87,32.84,32.36,32.34,35.38,38.65,39.95,40.88,41.27,43.32,44.31,46.53,46.4,48.25,47.17,49.11,50.45,55.15,58.18,57.95,57.37,59.2,59.2,59.2,59.2,59.2
HRV,Croatia,YALE.EPI.FTD,Environmental Performance Index: Fish caught by trawling,-,-,-,-,6.32,6.99,7.47,7.66,8.58,8.96,8.82,9.84,9.14,8.75,8.32,7.53,7.78,7.75,8.6,8.65,10.42,10.12,10.39,10.01,10.57,10.77,11.54,11.7,11.7,11.7,11.7,11.7
HRV,Croatia,YALE.EPI.GHN,Environmental Performance Index: Projected GHG Emissions in 2050,-,-,-,-,36.18,36.18,36.18,36.18,36.18,36.18,36.18,36.18,36.18,36.18,35.98,35.84,34.56,34.83,37.15,40.19,43.42,47.86,48.76,46.5,44.59,48.93,48.12,51.02,49.92,49.92,49.92,49.92
HRV,Croatia,YALE.EPI.GHP,Environmental Performance Index: Greenhouse gas emissions per capita,-,-,-,-,45.79,45.51,42.83,42.66,42.33,42.57,40.16,38.91,37.12,36.6,36.48,35.57,33.85,34.95,38.02,38.6,39.02,41.6,42.26,42.83,41.69,41.67,40.27,41.14,40.92,40.92,40.92,40.92
HRV,Croatia,YALE.EPI.GIB,Environmental Performance Index: Greenhouse gas intensity growth rate,-,-,-,-,42.11,42.11,42.11,42.11,42.11,42.11,42.11,42.11,42.11,42.11,42.23,45.94,46.47,49.75,51.05,53.41,53.89,56.54,57.18,57.3,56.67,57.14,54.42,56.23,57.97,57.97,57.97,57.97
HRV,Croatia,YALE.EPI.GRL,Environmental Performance Index: Grassland loss,-,-,-,-,80.54,80.54,80.54,87.82,100,100,100,100,100,100,68.36,64.35,59.5,51.43,43.97,44.03,43.97,44.27,40.19,40.51,40.94,41.33,41.78,49.2,49.89,50.45,50.45,50.45
HRV,Croatia,YALE.EPI.H2O,Environmental Performance Index: Sanitation & Drinking Water,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.3
HRV,Croatia,YALE.EPI.HAD,Environmental Performance Index: Household solid fuels,-,-,-,-,39.15,39.71,40.28,41.24,42.17,43.31,44.24,45.06,45.79,46.96,47.64,48.63,49.21,49.88,50.95,51.81,52.65,53.45,54.4,54.97,55.22,56.33,56.83,57.42,58,58,58,58
HRV,Croatia,YALE.EPI.HLT,Environmental Performance Index: Environmental Health,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.7
HRV,Croatia,YALE.EPI.HMT,Environmental Performance Index: Heavy Metals,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.2
HRV,Croatia,YALE.EPI.LCB,Environmental Performance Index: Growth rate in carbon dioxide emissions from land cover,-,-,-,-,57.37,57.37,57.37,57.37,57.37,57.37,57.37,57.37,57.37,57.37,57.37,57.37,57.37,57.37,57.37,57.37,55.2,52.49,66.01,48.96,56.01,54.61,46.09,46.09,46.09,46.09,46.09,46.09
HRV,Croatia,YALE.EPI.MPA,Environmental Performance Index: Marine protected areas,-,-,-,-,2.48,2.48,2.48,2.48,2.48,2.48,2.48,2.48,2.48,2.48,2.48,2.48,2.48,2.48,2.48,2.48,2.48,2.48,2.48,5.13,79.35,79.35,79.35,79.35,79.35,79.35,79.35,79.35
HRV,Croatia,YALE.EPI.MSW,Environmental Performance Index: Controlled solid waste,-,-,-,-,77.3,77.3,77.3,77.3,77.3,77.3,77.3,77.3,77.3,77.3,77.3,77.3,77.3,77.3,77.3,77.3,77.3,77.3,77.3,77.3,77.3,77.3,77.3,77.3,77.3,77.3,77.3,77.3
HRV,Croatia,YALE.EPI.NDA,Environmental Performance Index: Adjusted emissions growth rate for nitrous oxide,-,-,-,-,65.78,65.78,65.78,65.78,65.78,65.78,65.78,65.78,65.78,65.78,64.02,53.83,29.9,19.31,41.44,48.38,60.17,75.2,83.86,79.82,80.47,89.15,87.66,77.69,78.18,78.18,78.18,78.18
HRV,Croatia,YALE.EPI.NOE,Environmental Performance Index: NOx exposure,-,-,-,-,13.47,13.47,13.47,13.47,13.47,13.47,13.47,13.47,13.47,14.92,14.56,15.4,16.09,16.99,18.71,19.23,17.44,19.33,19.36,20.09,18.21,18.98,20.17,20.55,20.77,20.77,20.77,20.77
HRV,Croatia,YALE.EPI.NXA,Environmental Performance Index: Adjusted emissions growth rate for nitrous oxides,-,-,-,-,64.46,64.46,64.46,64.46,64.46,64.46,64.46,64.46,64.46,64.46,69.32,74.05,76.33,78.34,80.74,91.8,100,100,95.02,83.67,76.22,78.21,89.75,100,100,100,100,100
HRV,Croatia,YALE.EPI.OCP,Environmental Performance Index: Ocean Plastics,-,-,-,-,31.89,32.75,33.62,34.48,35.34,36.21,36.64,37.07,37.5,37.93,38.36,38.38,38.4,38.42,38.44,38.46,38.89,39.32,39.75,40.19,40.62,41.84,43.07,44.29,45.52,46.75,46.75,46.75
HRV,Croatia,YALE.EPI.OZD,Environmental Performance Index: Ozone exposure,-,-,-,-,39.45,40.75,40.34,41.28,40.5,42.2,42.45,40.16,39.22,39.21,41.34,41.48,40.73,40.91,41.45,41.87,40.5,39.67,40.23,40.41,40.93,41.67,42.66,41.63,41.64,41.64,41.64,41.64
HRV,Croatia,YALE.EPI.PAR,Environmental Performance Index: Protected Areas Representativeness Index,-,-,-,-,17.98,17.98,17.98,17.98,17.98,17.98,19.78,21.58,23.37,25.17,26.96,27.94,28.91,29.88,30.85,31.83,31.83,33.33,33.33,44.08,44.08,44.46,45.29,46.13,46.97,47.8,47.8,47.8
HRV,Croatia,YALE.EPI.PBD,Environmental Performance Index: Lead exposure,-,-,-,-,59.42,59.16,58.83,59.16,59.45,60.23,60.74,60.95,61.19,62.64,62.88,63.87,64.17,64.76,66.24,67.05,68.03,68.83,70.26,70.8,70.67,72.57,73.03,73.71,74.21,74.21,74.21,74.21
HRV,Croatia,YALE.EPI.PCC,Environmental Performance Index: Climate Change Policy Objective,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.6
